id,observed_on,user_id,user_login,quality_grade,tag_list,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,positioning_method,place_county_name,place_state_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
39409064,2020-03-01,1928743,ungulateunion,research,"",false,0,0,false,3,"Lincoln Park, Chicago, IL, US",,Cook,Illinois,field wormwood,Artemisia campestris,field wormwood,Plantae,127960
39409086,2020-03-01,1928743,ungulateunion,research,"",false,1,0,false,3,"Lincoln Park, Chicago, IL, US",,Cook,Illinois,American marram grass,Ammophila breviligulata,American marram grass,Plantae,130755
39409915,2020-03-01,1046659,geodude365,research,"",false,0,0,false,3,"Oregon, IL, US",,Ogle,Illinois,eastern woodland sedge,Carex blanda,eastern woodland sedge,Plantae,152950
39411448,2020-03-01,2596722,kristenmiller83,research,"",false,1,0,false,3,"Giant City State Park, Makanda, IL, US",,Jackson,Illinois,fortune's spindle,Euonymus fortunei,wintercreeper,Plantae,130893
39411908,2020-03-01,1928743,ungulateunion,research,"",false,1,0,false,3,"Lincoln Park, IL, US",,Cook,Illinois,field wormwood,Artemisia campestris,field wormwood,Plantae,127960
39412177,2020-03-01,2298542,audreytodd,research,"",false,1,0,false,2,"Chicago, IL 60634, USA",,Cook,Illinois,Japanese barberry,Berberis thunbergii,Japanese barberry,Plantae,58727
39412224,2020-03-01,1928743,ungulateunion,research,"",false,0,0,false,3,"Lincoln Park, Chicago, IL, US",,Cook,Illinois,stiff-leaved goldenrod,Solidago rigida,stiff-leaved goldenrod,Plantae,125721
39412289,2020-03-01,2231344,rarecatsnake,research,"",false,2,0,false,3,"Shawnee National Forest, Carbondale, IL, US",,Jackson,Illinois,putty root,Aplectrum hyemale,putty root,Plantae,123188
39412324,2020-03-01,395216,missgreen,research,"",false,0,0,false,,"Darien, IL, USA",,DuPage,Illinois,giant ragweed,Ambrosia trifida,giant ragweed,Plantae,53034
39412350,2020-03-01,2231344,rarecatsnake,research,"",false,1,0,false,3,"Shawnee National Forest, Carbondale, IL, US",,Jackson,Illinois,Virginia spring beauty,Claytonia virginica,Virginia spring beauty,Plantae,117434
39412435,2020-03-01,395216,missgreen,research,"",false,1,0,false,,"Darien, IL, USA",,DuPage,Illinois,Japanese pachysandra,Pachysandra terminalis,Japanese pachysandra,Plantae,142928
39412761,2020-03-01,395216,missgreen,research,"",false,0,0,false,,"Darien, IL, USA",,DuPage,Illinois,bitter wintercress,Barbarea vulgaris,garden yellowrocket,Plantae,56126
39412822,2020-03-01,395216,missgreen,research,"",false,2,0,false,,"Darien, IL, USA",,DuPage,Illinois,Osage-orange,Maclura pomifera,Osage-orange,Plantae,58205
39412841,2020-03-01,917650,benzerante,research,"",false,0,0,false,3,"Cook County, US-IL, US",,Cook,Illinois,common juniper,Juniperus communis,common juniper,Plantae,58725
39412878,2020-03-01,395216,missgreen,research,"",false,0,0,false,,"Darien, IL, USA",,DuPage,Illinois,great mullein,Verbascum thapsus,great mullein,Plantae,59029
39412957,2020-03-01,395216,missgreen,research,"",false,0,0,false,,"Darien, IL, USA",,DuPage,Illinois,Virginia mountain mint,Pycnanthemum virginianum,Virginia mountain mint,Plantae,154473
39413318,2020-03-01,762683,brdnrdr,research,"",false,0,0,false,3,"Lincoln Park, Chicago, IL, US",,Cook,Illinois,little bluestem,Schizachyrium scoparium,little bluestem,Plantae,122603
39413356,2020-03-01,762683,brdnrdr,research,"",false,0,0,false,3,"Lincoln Park, Chicago, IL, US",,Cook,Illinois,round-headed bush clover,Lespedeza capitata,round-headed bush clover,Plantae,125186
39413358,2020-03-01,395216,missgreen,research,"",false,0,0,false,,"Illinois, US",,Cook,Illinois,blue ash,Fraxinus quadrangulata,blue ash,Plantae,54810
39413367,2020-03-01,762683,brdnrdr,research,"",false,0,0,false,3,"Lincoln Park, Chicago, IL, US",,Cook,Illinois,leadplant,Amorpha canescens,leadplant,Plantae,158286
39413378,2020-03-01,762683,brdnrdr,research,"",false,3,0,false,3,"Lincoln Park, Chicago, IL, US",,Cook,Illinois,spotted horse mint,Monarda punctata,spotted horse mint,Plantae,118776
39413402,2020-03-01,762683,brdnrdr,research,"",false,1,0,false,3,"Lincoln Park, Chicago, IL, US",,Cook,Illinois,white wild indigo,Baptisia alba,white wild indigo,Plantae,126835
39413439,2020-03-01,395216,missgreen,research,"",false,1,0,false,,"Illinois, US",,Cook,Illinois,Smooth Rockcress,Boechera laevigata,Smooth Rockcress,Plantae,119823
39413532,2020-03-01,395216,missgreen,research,"",false,0,0,false,,"Dupage County, IL, USA",,DuPage,Illinois,bur oak,Quercus macrocarpa,bur oak,Plantae,54781
39414116,2020-03-01,762683,brdnrdr,research,"",false,0,0,false,3,"Lincoln Park, Chicago, IL, US",,Cook,Illinois,eastern cottonwood,Populus deltoides,eastern cottonwood,Plantae,52119
39414141,2020-03-01,762683,brdnrdr,research,"",false,1,0,false,3,"Lincoln Park, Chicago, IL, US",,Cook,Illinois,common evening-primrose,Oenothera biennis,common evening-primrose,Plantae,62207
39414153,2020-03-01,762683,brdnrdr,research,"",false,1,0,false,3,"Lincoln Park, Chicago, IL, US",,Cook,Illinois,American marram grass,Ammophila breviligulata,American marram grass,Plantae,130755
39414750,2020-03-01,1928743,ungulateunion,research,"",false,0,0,false,3,"Lake Michigan, IL, US",,Cook,Illinois,Canada goldenrod,Solidago canadensis,Canada goldenrod,Plantae,67808
39414891,2020-03-01,1928743,ungulateunion,research,"",false,1,0,false,3,"Lincoln Park, Chicago, IL, US",,Cook,Illinois,American marram grass,Ammophila breviligulata,American marram grass,Plantae,130755
39414938,2020-03-01,1928743,ungulateunion,research,"",false,2,0,false,3,"Lincoln Park, Chicago, IL, US",,Cook,Illinois,common milkweed,Asclepias syriaca,common milkweed,Plantae,47911
39415284,2020-03-01,1928743,ungulateunion,research,"",false,1,0,false,3,"Lincoln Park, Chicago, IL, US",,Cook,Illinois,trembling aspen,Populus tremuloides,trembling aspen,Plantae,54840
39415697,2020-03-01,1005173,joelmc,research,"",false,0,0,false,3,"Che-Che-Pin-Qua Woods (Cook County Forest Preserve), Chicago, IL, US",,Cook,Illinois,eastern skunk cabbage,Symplocarpus foetidus,eastern skunk cabbage,Plantae,48961
39415959,2020-03-01,696345,taco2000,research,"",false,0,0,false,3,"Brookfield Zoo, Brookfield, IL, US",,Cook,Illinois,common buckthorn,Rhamnus cathartica,common buckthorn,Plantae,54811
39416396,2020-03-01,2231344,rarecatsnake,research,"",false,0,0,false,3,"Shawnee National Forest, Carbondale, IL, US",,Jackson,Illinois,cut-leaved toothwort,Cardamine concatenata,cut-leaved toothwort,Plantae,60438
39416417,2020-03-01,2231344,rarecatsnake,research,"",false,1,0,false,3,"Shawnee National Forest, Carbondale, IL, US",,Jackson,Illinois,cut-leaved grape-fern,Sceptridium dissectum,cut-leaved grape-fern,Plantae,122085
39416915,2020-03-01,37031,sedge,research,"",false,2,0,false,3,"Illinois, US",,Champaign,Illinois,royal catchfly,Silene regia,royal catchfly,Plantae,125714
39416956,2020-03-01,37031,sedge,research,"",false,0,0,false,3,"University of Illinois at Urbana-Champaign, Urbana, IL, US",,Champaign,Illinois,white wild indigo,Baptisia alba,white wild indigo,Plantae,126835
39417029,2020-03-01,37031,sedge,research,"",false,0,0,false,3,"University of Illinois at Urbana-Champaign, Urbana, IL, US",,Champaign,Illinois,compass plant,Silphium laciniatum,compass plant,Plantae,121976
39417090,2020-03-01,37031,sedge,research,"",false,0,0,false,3,"University of Illinois at Urbana-Champaign, Urbana, IL, US",,Champaign,Illinois,Chinese silver grass,Miscanthus sinensis,Chinese silver grass,Plantae,165474
39417458,2020-03-01,1928743,ungulateunion,research,"",false,1,0,false,3,"Lincoln Park, Chicago, IL, US",,Cook,Illinois,wild bergamot,Monarda fistulosa,wild bergamot,Plantae,85320
39417896,2020-03-01,1005173,joelmc,research,"",false,1,0,false,3,"Irving Park Rd, Schiller Park, IL, US",,Cook,Illinois,garlic mustard,Alliaria petiolata,garlic mustard,Plantae,56061
39418387,2020-03-01,427918,kennedy9094,research,"",false,0,0,false,3,"Caldwell Woods (Cook County Forest Preserve), Niles, IL, US",,Cook,Illinois,lesser celandine,Ficaria verna,lesser celandine,Plantae,204321
39419631,2020-03-01,905184,mvandevord,research,"",false,0,0,false,2,"Edwardsville, IL, USA",gps,Madison,Illinois,common chickweed,Stellaria media,common chickweed,Plantae,53298
39421151,2020-03-01,1005173,joelmc,research,"",false,1,0,false,3,"Che-Che-Pin-Qua Woods (Cook County Forest Preserve), Chicago, IL, US",,Cook,Illinois,Лапчатка канадская,Potentilla canadensis,dwarf cinquefoil,Plantae,81597
39422088,2020-03-01,2468509,justin614,research,"",false,2,0,false,3,"S Fell Ave, Normal, IL, US",,McLean,Illinois,Winter Aconite,Eranthis hyemalis,Winter Aconite,Plantae,56871
39423240,2020-03-01,511036,phrelanzer,research,"",false,0,0,false,3,"Springbrook Prairie Forest Preserve, Naperville, IL, US",,DuPage,Illinois,red osier dogwood,Cornus sericea,red osier dogwood,Plantae,53387
39425796,2020-03-01,2197579,dsudyka,research,"",false,0,0,false,3,"Illinois, US",,Lake,Illinois,American hazelnut,Corylus americana,American hazelnut,Plantae,54770
39427352,2020-03-01,51500,rmedina,research,"",false,0,0,false,2,"Nachusa Township, IL, USA",gps,Lee,Illinois,eastern skunk cabbage,Symplocarpus foetidus,eastern skunk cabbage,Plantae,48961
39427509,2020-03-01,51500,rmedina,research,"",false,0,0,false,2,"Nachusa Township, IL, USA",,Lee,Illinois,Christmas fern,Polystichum acrostichoides,Christmas fern,Plantae,54412
39427583,2020-03-01,51500,rmedina,research,"",false,0,0,false,2,"Franklin Grove Township, IL, USA",,Lee,Illinois,sharp-lobed hepatica,Hepatica acutiloba,sharp-lobed hepatica,Plantae,179786
39432748,2020-03-01,405159,rgraveolens,research,"",false,0,0,false,,"Cook, Illinois, United States",,Cook,Illinois,lesser celandine,Ficaria verna,lesser celandine,Plantae,204321
39432780,2020-03-01,22082,jsladek,research,"",false,1,0,false,3,"Edgebrook Golf Course, Chicago, IL, US",,Cook,Illinois,common milkweed,Asclepias syriaca,common milkweed,Plantae,47911
39436833,2020-03-01,1201305,plantdruid,research,"",false,0,0,false,3,"W Ninth St, Alton, IL, US",,Madison,Illinois,ground-ivy,Glechoma hederacea,ground-ivy,Plantae,55830
39451151,2020-03-02,1704639,christopherheller,research,"",false,1,0,false,3,"W Kirby Ave, Champaign, IL, US",,Champaign,Illinois,greater snowdrop,Galanthus elwesii,greater snowdrop,Plantae,57514
39453314,2020-02-27,395895,wildlandblogger,research,"",false,0,0,false,,"Springfield Lake Shore Improvement, Springfield, IL, USA",,Sangamon,Illinois,Ohio buckeye,Aesculus glabra,Ohio buckeye,Plantae,67790
39453319,2020-02-27,395895,wildlandblogger,research,"",false,0,0,false,,"Springfield Lake Shore Improvement, Springfield, IL, USA",,Sangamon,Illinois,woodland stonecrop,Sedum ternatum,woodland stonecrop,Plantae,127597
39453440,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,white mulberry,Morus alba,white mulberry,Plantae,56090
39453444,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,cup plant,Silphium perfoliatum,cup plant,Plantae,81599
39453445,2020-03-01,37031,sedge,research,"",false,1,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,fortune's spindle,Euonymus fortunei,wintercreeper,Plantae,130893
39453446,2020-03-01,37031,sedge,research,"",false,1,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,ground-ivy,Glechoma hederacea,ground-ivy,Plantae,55830
39453447,2020-03-01,37031,sedge,research,"",false,2,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,western scouringrush,Equisetum hyemale affine,western scouringrush,Plantae,53910
39453448,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,American sycamore,Platanus occidentalis,American sycamore,Plantae,49662
39453450,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,river birch,Betula nigra,river birch,Plantae,117429
39453453,2020-03-01,37031,sedge,research,"",false,1,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,American sweetgum,Liquidambar styraciflua,American sweetgum,Plantae,49658
39453454,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,wild garlic,Allium vineale,wild garlic,Plantae,75371
39453455,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,giant ragweed,Ambrosia trifida,giant ragweed,Plantae,53034
39453457,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,common evening-primrose,Oenothera biennis,common evening-primrose,Plantae,62207
39453458,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,lesser burdock,Arctium minus,lesser burdock,Plantae,59570
39453461,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,Virginia creeper,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278
39453462,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,fragrant sumac,Rhus aromatica,fragrant sumac,Plantae,58738
39453466,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,honey-vine climbing milkweed,Cynanchum laeve,honey-vine climbing milkweed,Plantae,136381
39453467,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,white mulberry,Morus alba,white mulberry,Plantae,56090
39453469,2020-03-01,37031,sedge,research,"",false,1,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,Maryland senna,Senna marilandica,Maryland senna,Plantae,79061
39453470,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,white oak,Quercus alba,white oak,Plantae,54779
39453473,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,pin oak,Quercus palustris,pin oak,Plantae,54785
39453474,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,yellow giant hyssop,Agastache nepetoides,yellow giant hyssop,Plantae,129634
39453475,2020-03-01,37031,sedge,research,"",false,2,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,tulip tree,Liriodendron tulipifera,tulip tree,Plantae,53582
39453476,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,stickseed,Hackelia virginiana,stickseed,Plantae,128620
39453478,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,Chinese silver grass,Miscanthus sinensis,Chinese silver grass,Plantae,165474
39453481,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Illinois, US",,Champaign,Illinois,royal catchfly,Silene regia,royal catchfly,Plantae,125714
39453482,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,compass plant,Silphium laciniatum,compass plant,Plantae,121976
39453483,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,white wild indigo,Baptisia alba,white wild indigo,Plantae,126835
39453486,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,Virginia mountain mint,Pycnanthemum virginianum,Virginia mountain mint,Plantae,154473
39453487,2020-03-01,37031,sedge,research,"",false,1,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,rattlesnake master,Eryngium yuccifolium,rattlesnake master,Plantae,128695
39453492,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,Canada wild rye,Elymus canadensis,Canada wild rye,Plantae,129000
39453493,2020-03-01,37031,sedge,research,"",false,2,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,wild bergamot,Monarda fistulosa,wild bergamot,Plantae,85320
39453495,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,eastern black walnut,Juglans nigra,eastern black walnut,Plantae,54504
39453496,2020-03-01,37031,sedge,research,"",false,0,0,false,,"Champaign County, IL, USA",,Champaign,Illinois,chicory,Cichorium intybus,chicory,Plantae,52913
39457518,2020-03-02,1456309,chardwinters,research,"",false,1,0,false,3,"N Wayne Ave, Chicago, IL, US",,Cook,Illinois,Winter Aconite,Eranthis hyemalis,Winter Aconite,Plantae,56871
39458737,2020-03-02,1741935,pattym101,research,"",false,1,0,false,3,"Indian Gardens Park, Riverside, IL, US",,Cook,Illinois,Winter Aconite,Eranthis hyemalis,Winter Aconite,Plantae,56871
39459174,2020-03-02,255329,saraha1857,research,"",false,2,0,false,3,"W Giddings St, Chicago, IL, US",,Cook,Illinois,Winter Aconite,Eranthis hyemalis,Winter Aconite,Plantae,56871
39467477,2020-03-01,1087355,chrisreisetter,research,"",false,1,0,false,3,"Rockford, IL, US",,Ogle,Illinois,eastern skunk cabbage,Symplocarpus foetidus,eastern skunk cabbage,Plantae,48961
39476956,2020-03-01,1161656,maureenclare,research,"",false,1,0,false,3,"Lincoln Park, Chicago, IL, US",,Cook,Illinois,smooth sumac,Rhus glabra,smooth sumac,Plantae,54764
39477376,2020-03-01,905423,adriansydor,research,"",false,1,0,false,3,"Mallard Lake Forest Preserve, Hanover Park, IL, US",,DuPage,Illinois,American black elderberry,Sambucus canadensis,black elderberry,Plantae,84300
39477528,2020-03-01,905423,adriansydor,research,"",false,0,0,false,3,"Heritage Park, Hanover Park, IL, US",,DuPage,Illinois,Norway maple,Acer platanoides,Norway maple,Plantae,54763
39477642,2020-03-01,905423,adriansydor,research,"",false,0,0,false,3,"Mallard Lake Forest Preserve, Hanover Park, IL, US",,DuPage,Illinois,Catnip,Nepeta cataria,Catnip,Plantae,48622
39479069,2020-03-01,905423,adriansydor,research,"",false,1,0,false,3,"Mallard Lake Forest Preserve, Hanover Park, IL, US",,DuPage,Illinois,common motherwort,Leonurus cardiaca,common motherwort,Plantae,56171
39479101,2020-03-01,905423,adriansydor,research,"",false,0,0,false,3,"Mallard Lake Forest Preserve, Hanover Park, IL, US",,DuPage,Illinois,honey locust,Gleditsia triacanthos,honey locust,Plantae,54797
39480460,2020-03-02,636781,andrewhipp,research,"",false,0,0,false,,"Dupage County, IL, USA",,DuPage,Illinois,Virginia spring beauty,Claytonia virginica,Virginia spring beauty,Plantae,117434
39494098,2020-03-03,2069003,tricia66,research,"",false,2,0,false,3,"Shawnee National Forest, Pomona, IL, US",,Jackson,Illinois,sharp-lobed hepatica,Hepatica acutiloba,sharp-lobed hepatica,Plantae,179786
